,Date Created,Number of Likes,Source of Tweet,Tweet,Sentiment
1968,2022-11-20 18:29:03+00:00,0,Qualtrics Social Connect,"@Asa1Roszkowski Thanks for your #WorldCup2022 #RequestABet. We've passed this on to our traders and will be in touch if a price can be offered. 
Due to high volumes, not all requests can be priced, we would advise checking those available on site here &gt; https://t.co/VfJs5uYtyA https://t.co/VQwTWWJcJE",positive
1969,2022-11-20 18:28:46+00:00,0,Twitter for iPhone,i cant believe benzema is missing his last world cup #WorldCup2022 https://t.co/B8N2YvsMSP,negative
1970,2022-11-20 18:28:45+00:00,0,Twitter for Android,"Seen ""FIFA Uncovered"" on Netflix yet?
#WorldCup
#WorldCup2022
https://t.co/swLhj7Hytr",neutral
1971,2022-11-20 18:28:44+00:00,0,Twitter Web App,"This project is implemented professionally and has a clear development plan. Without doubt, this is one of the best projects. I hope it becomes the first.🖤
@AnhPhiLe1 
@tanerbicer7 
@alimahd17393963 

#Vegasport #Vegasporting #Web3Sport #WorldCup2022 https://t.co/VOiI2LGdeY",positive
1972,2022-11-20 18:28:44+00:00,10,Twitter Web App,"A message from @capde11 

$FWC is an #NFT #WorldCup2022 #DeFi project celebrating the #FIFAWorldCup

Head on over to https://t.co/AJ3aAk40D9 for more information

#Ethereum #ETH #FantasyWorldCup2022 @CroshiInu @ShakitaInu https://t.co/5Ztep3DOvB",positive
1973,2022-11-20 18:28:34+00:00,1,Twitter Web App,"🇬🇧 Football Worldchampionship Trivia - Do you dare to try? The trivia here: https://t.co/R5BiuBvEgp Have fun! ⚽️
.
#WorldCup2022 #soccerlove #Catar2022 #Qatar2022 #Qatarworldcup2022 #FootballTrivia #Fussball #fussballwm2022 https://t.co/NIqjcLwZuC",positive
1974,2022-11-20 18:28:32+00:00,4,Twitter Web App,"BREAK UPDATE: 2021-22 Panini Prizm EPL Choice Hobby Case Break (20 Hobby Boxes in break). @schafspace 

6 teams claimed, 14 still remain.  Comment to Claim - Pricing below.  #worldcup #worldcup2022 #QatarWorldCup2022 #futbol #sportscardsforsale https://t.co/zxmTw6TZV1",neutral
1975,2022-11-20 18:28:25+00:00,0,Twitter for iPhone,"So you’re telling me just because I live in America I have to get up at 4 AM to watch England lose to Iran??

#WorldCup2022 https://t.co/nA0cQFfa1o",negative
1976,2022-11-20 18:28:22+00:00,2,Twitter for Android,"“Oh! Did Kizz Daniel perform?” – Nigerians confused as Kizz Daniel, CKay, miss Qatar 2022 FIFA World Cup opening ceremony

#WorldCup #WorldCup2022 #FIFAWorldCup #QatarWorldCup2022

https://t.co/H5jADabcxX",negative
1977,2022-11-20 18:28:19+00:00,0,Twitter Web App,"Need help with;
√maths
√finance
√economics
√calculus
√statistics.
√essays due.
√geography.
√accounting......
√assignments.
√biology....
√chemistry.
√research....
√homework.
√essay pay.
√quizzes.#WorldCup2022  2022",neutral
1978,2022-11-20 18:28:14+00:00,4,Twitter for iPhone,Still haven’t decided whether I’ll watch the #WorldCup2022 or not. Absolutely horrified that #Beckham and #neville have followed the money. Can’t wait to see what pathetic excuses they’ll use to get out of this one.,negative
1979,2022-11-20 18:28:13+00:00,14,Twitter Web App,"Oxford mathematical model predicts route to the 2022 World Cup
#worldcup2022 #statistics #machinelearning #bigdata #analytics #100DaysofCode #IoT #serverless #womenwhocode #copadomundo2022 #datadriven #ai #deeplearning #digitaltransformation #datascience
https://t.co/BeFOn2HEjc",neutral
1980,2022-11-20 18:28:01+00:00,4,Twitter for Android,I can hear Peter Drury in this picture #WorldCup2022 https://t.co/Yq6Lbn74fT,neutral
1981,2022-11-20 18:28:00+00:00,1,Twitter Web App,"#southgate We don't want the knee, we want goals!

#england #WorldCup2022",neutral
1982,2022-11-20 18:27:55+00:00,1,Twitter for Android,"#Qatar invested billions to build stadiums and upgraded their transport infrastructure to host the #FIFAWorldCup in the Arab penninsula.What do they stand to gain with all the criticism leading up to the games? @qatarairways
#FIFAWorldCup2022 
#WorldCup2022 
#QatarWorldCup2022",neutral
1983,2022-11-20 18:27:47+00:00,164,Twitter Web App,"Hey @CanadaSoccerEN, do you need a playmaker for #WorldCup2022? https://t.co/SikXl0fR1e",neutral
1984,2022-11-20 18:27:42+00:00,0,Twitter for iPhone,Looking at the wall chart….France Belgium &amp; Brazil Argentina semi finals for me with an Argentina France final. Argentina to win it. #WorldCup #WorldCup2022 #QatarWorldCup2022 #qatar #WorldcupQatar2022,positive
1985,2022-11-20 18:27:37+00:00,0,Twitter for iPhone,"Rooting for all #latinamerican countries, but mainly my beautiful #Mexico #WorldCup2022 #FIFAWorldCup https://t.co/qQuR8Nto0h",positive
1986,2022-11-20 18:27:28+00:00,24,Twitter for Android,Showing support for @nati_sfv_asf 🇨🇭⚽ Thank you @okbcommunity x @okaybears for the Dressing Room. Show me your bears! 🌍🗺️#FIFAWorldCup #QatarWorldCup2022 #WorldCup2022 https://t.co/XlnHxKVVcw,positive
1987,2022-11-20 18:27:23+00:00,2,Twitter for iPhone,"#mahsa_amini
#WorldCup2022 
#Fifa2022
#worldcup2022qatar
#Fifa2022qatar
#Women_Life_Freedom 

❌POLICE KILLS INNOCENT PEOPLE IN IRAN❌ https://t.co/z4NbrJDi8A",neutral
1988,2022-11-20 18:27:20+00:00,2,Twitter Web App,"#Ecuador beat #Qatar in #WorldCup2022 opener following a disappointing display from the host nation Qatar.

#FIFAWorldCup #FIFAWorldCup2022 #كأس_العالم_قطر_2022 #كأس_العالم_2022 #QatarWorldCup2022 #Qatar2022 #قطر_رفعتوا_الراس #Ecuador https://t.co/h9Os4FY3ab",neutral
1989,2022-11-20 18:27:16+00:00,2,Twitter for iPhone,@BBCNews Southgate team is going to take a #Knee for supporting corrupt organisation in US called #BLM who take money in name of #BLM to get expensive cars &amp; houses! #WorldCup2022 #WorldCup #England,negative
1990,2022-11-20 18:27:15+00:00,3,Twitter Web App,"World Cup day 1 in 2010 vs World Cup day 1 in 2022...
Choose the better one?😉

#QatarWorldCup2022  
#WorldCup2022 #Qatar #QatarvsEcuador https://t.co/kX0UPfJwqQ",neutral
1991,2022-11-20 18:27:10+00:00,34,Twitter for Android,"World Cup fans raise Palestinian flags during a live broadcast by an Israeli TV in Qatar. 

#WorldCup2022   
#RaisePalestineFlags https://t.co/xuRDgm4wWx",neutral
1992,2022-11-20 18:27:09+00:00,0,Twitter for iPhone,I heard @QFA_EN played so bad…they are going to bring back the alcohol. 😅🍺🍺 #Ecadour #QatarWorldCup2022 #WorldCup2022 #QatarvsEcuador #qatar #Budweiser,negative
1993,2022-11-20 18:27:07+00:00,0,Twitter for Android,"All eyes
#QatarWorldCup2022 #WorldCup2022 #FIFAWorldCup https://t.co/HG6vz3All5",neutral
1994,2022-11-20 18:27:06+00:00,6,Twitter for Android,"How excited for tomorrow are you?
We're a @AlexiLalas level (that's a 22!)

See you tomorrow at 1pm at @HopFusionAle 
#WorldCup2022 #USMNT https://t.co/PesgcpvI8o",positive
1995,2022-11-20 18:26:55+00:00,1,Twitter for Android,"Qatar 🇶🇦 become the first host nation to lose their opening World Cup game in the 92-year history of the tournament
#WorldCup2022  #FIFAWorldCup  #QatarWorldCup2022",negative
1996,2022-11-20 18:26:53+00:00,0,Twitter Web App,I am hoping that Germany will win the World Cup this year and become a five time World Cup champion. #deutschland #Germany #FIFAWorldCup #WorldCup2022 #germansoccer #deutschefussball,positive
1997,2022-11-20 18:26:45+00:00,2,Twitter Web App,"“Oh! Did Kizz Daniel perform?” – Nigerians confused as Kizz Daniel, CKay, miss Qatar 2022 FIFA World Cup opening ceremony

#WorldCup #WorldCup2022 #FIFAWorldCup 

https://t.co/gjONLqLxpn",negative
1998,2022-11-20 18:26:40+00:00,1,Twitter for iPhone,"That was interesting anyway. Excited for tomorrow’s games. The only thing I don’t like from having to watch from here is the early morning ones. Lunch time, afternoon, evening = 🔥. ለዋንጫው የማታ ሰው ይበለን! 😉🙏🏽 #WorldCup2022 ⚽️",positive
1999,2022-11-20 18:26:40+00:00,0,Twitter for iPhone,@MEXC_Global France 🇫🇷 #MEXCWorldCup01 #WorldCup2022,neutral
2000,2022-11-20 18:26:39+00:00,1,Twitter for Android,"@FIFAcom Watching #Infantino this #WorldCup2022 I almost want Blatter back. Almost! But compliments to you all, a criminaliteit organisation that almost succeeded to get respect in the normal world. Almost. #QatarWorldCup2022",positive
2001,2022-11-20 18:26:38+00:00,0,Twitter for iPhone,"LADIES AND GENTLEHMEN, ITS MATCHDAY #WorldCup2022",positive
2002,2022-11-20 18:26:30+00:00,7,Twitter for iPad,"#Iran exporting daily 250m tons of foodstuff to #Qatar during #WorldCup2022 
https://t.co/dsdohcZHMm https://t.co/vLFZMHt3SP",neutral
2003,2022-11-20 18:26:28+00:00,13,Twitter for iPhone,Qatar opened the Middle East’s first World Cup on Sunday. AP’s @jamesalanrobson is in Doha reporting live for New Zealand’s Discovery. #WorldCup2022 #livepositions https://t.co/Lunp3Ojfk7,neutral
2004,2022-11-20 18:26:07+00:00,15,Twitter for Android,"Thinking of a regular series during the #WorldCup2022 featuring one ""Player of the day"" with a viz (pass/carry/shot/defensive/heat map maybe) or stats of that player posted on the following day. What do you guys think?",neutral
2005,2022-11-20 18:26:05+00:00,1,Twitter for Android,"Qatar goalkeeper just dey jump like Bitcoin 😂😂
#WorldCup2022",neutral
2006,2022-11-20 18:26:03+00:00,1,Twitter Web App,"A Qatar-strophic day for the world cup hosts 😂

#WorldCup2022 
#UpTownGeneral",negative
2007,2022-11-20 18:26:03+00:00,244,Twitter for Android,"Wooo, you really can't miss to have a glance of the grand opening.
#WorldCup2022

Swahili
Senegal
Peter Drury
Barack Obama
Guinness https://t.co/uRO2vIxBZd",positive
2008,2022-11-20 18:26:02+00:00,6,Twitter for Android,"""I want Lionel Messi to lift Me"" #FIFAWorldCup #WorldCup2022 #WorldCup #Argentina #Messi https://t.co/GcQSgWfMh4",positive
2009,2022-11-20 18:26:01+00:00,3,Twitter for Android,"World Cup fans raise Palestinian flags during a live broadcast by an Israeli TV in Qatar. 

#WorldCup2022   
#RaisePalestineFlags https://t.co/9qeyJXq4G8",neutral
2010,2022-11-20 18:25:57+00:00,1,Twitter for Android,Viva Ecuador ! 2 - 0 ! From Turkey with love .  #QatarWorldCup2022 #WorldCup2022 #WorldCup https://t.co/hxW6QbzrPg,positive
2011,2022-11-20 18:25:54+00:00,0,Twitter for iPhone,@FIFAWorldCup LETS FOGGING GO GUYS #WorldCup2022,positive
2012,2022-11-20 18:25:50+00:00,0,Twitter Web App,How was the first match at Qatar #WorldCup2022 ?,neutral
2013,2022-11-20 18:25:48+00:00,0,Twitter Web App,Anybody know what the drum'n'bass track music was at the end of the World Cup Qatar Ecuador game? #bbc #music #WorldCup2022 #dnb,neutral
2014,2022-11-20 18:25:48+00:00,0,Twitter for iPhone,"May the true champions of this game be victorious in triumphant, and May we all learn that sportsmanship requires grace and dignity. You are not only playing soccer for yourself as professional athletes, but also for the citizens of your country!
#WorldCup2022 🏟 #mahsaamini https://t.co/zA5oq9xVd2",positive
2015,2022-11-20 18:25:43+00:00,1,Twitter for Android,"I'm damn sexy you know
#WorldCup2022 https://t.co/VETeCGavVn",positive
2016,2022-11-20 18:25:41+00:00,4,Twitter for iPhone,"And the #WorldCup2022 has kicked off ⚽️ 🌎 

Stay tuned for updates and commentary 😉 https://t.co/M5YKK305nW",positive
2017,2022-11-20 18:25:35+00:00,0,Twitter for iPhone,"It will be best WC of all time. Stadiums,pitches,cameras…🔥
#QatarWorldCup2022 #WorldCup2022 #FIFAWorldCup #Qatar2022",positive
2018,2022-11-20 18:25:25+00:00,0,Twitter for Android,"Repent ! Be Holy ! Accept THE LORD JESUS CHRIST as your Personal SAVIOR ! THE MESSIAH IS COMING !
#ServiceAtKtnHome
https://t.co/2bqaWKgn4Y
#WorldCup2022
#Ecuador
#FIFAWorldCup2022",positive
2019,2022-11-20 18:25:24+00:00,0,Twitter for Android,Congratulations to @FEFecuador! It was a great first match of the #WorldCup2022,positive
2020,2022-11-20 18:25:17+00:00,2,Twitter for iPhone,"Have your say in the app today &amp; start earning rewards on FlipFam! 📲

#WorldCup #WorldCup2022 #Qatar2022 https://t.co/k6ZxeLZ0mu",positive
2021,2022-11-20 18:25:08+00:00,0,Twitter for Android,"Seriously, Ted Lasso gonna have a hard time understanding offside rules 😆 #WorldCup2022 #QatarWorldCup2022",neutral
2022,2022-11-20 18:25:07+00:00,0,Twitter for iPhone,Qatar military rounding up the Ecuador🇪🇨 team with Ak47s and beating them up because they won the opening game 😂😂😂 #WorldCup2022 https://t.co/Qu35ZexwWE,negative
2023,2022-11-20 18:24:55+00:00,6,Twitter for iPhone,Need to stay on top of the results… #WorldCup2022 https://t.co/YNmecs8IxI,neutral
2024,2022-11-20 18:24:55+00:00,5,Twitter Web App,"Enner Valencia during match against Qatar
#QatarWorldCup2022 #WorldCup2022 #QATECU https://t.co/F9lpZQiOwx",neutral
2025,2022-11-20 18:24:46+00:00,0,Twitter for iPhone,Qatar may legitimately get 0 points while scoring 0 goals. They’re that bad. #WorldCup2022 #FIFAWorldCup #FIFAWorldCup2022,negative
2026,2022-11-20 18:24:41+00:00,0,Twitter for Android,Senegal and Holland after seeing Qatar today #WorldCup2022 https://t.co/9qZ2ZeGPRj,neutral
2027,2022-11-20 18:24:40+00:00,2,Twitter for Android,#WorldCup2022 In winter: #Argentina neighbour making sure BBQ is accessible through snow difts https://t.co/5TXfFYeeiC,neutral
2028,2022-11-20 18:24:33+00:00,2,Twitter for iPhone,That was definitely game of the tournament so far #WorldCup2022,positive
2029,2022-11-20 18:24:30+00:00,0,Twitter for iPhone,Americans vs Asians                                   Africans are the ones playing 🤭😁.          #Worldcup2022,neutral
2030,2022-11-20 18:24:26+00:00,0,Buffer,"#EnnerValencia's first-half double seals #Ecuador win, as #Qatar become the first hosts in history of the #WorldCup to lose the opening match ❌

#WorldCup2022
#QatarWorldCup
#BongobongoUG https://t.co/kBKmsyjoGY",neutral
2031,2022-11-20 18:24:15+00:00,6,Twitter for iPhone,@0x_Burrito What to you predict will happen England 🏴󠁧󠁢󠁥󠁮󠁧󠁿 vs Iran 🇮🇷? #FIFAWorldCup #WorldCup2022 https://t.co/9dQNxpAS0n,neutral
2032,2022-11-20 18:24:15+00:00,0,Twitter for Android,"@ESPNFC Morgan Freeman classes up Qatar's World Cup opening ceremony. The man is God.
#WorldCup2022 #QatarWorldCup2022  #DeepImpact #MorganFreeman #Freeman2024 https://t.co/siIGatK1Mv",positive
2033,2022-11-20 18:24:11+00:00,0,Twitter for Android,"Today in World Cup History:
Qatar 🇶🇦 become the first host nation to lose their opening 

#WorldcupQatar2022 #WorldCup #WorldCup2022",neutral
2034,2022-11-20 18:24:02+00:00,0,Twitter for Android,"Watch| A #Saudi football fan refuses to be interviewed by the Israeli public broadcaster 
#Palestine
#WorldCup2022 https://t.co/VCUvB8MT3E",negative
2035,2022-11-20 18:24:00+00:00,2,Twitter for Android,World Cup Argentina  #MEXCWorldCup01 #WorldCup2022,neutral
2036,2022-11-20 18:24:00+00:00,0,TweetDeck,"Would VAR have eradicated these legendary World Cup injustices?
https://t.co/joHweVhys7 

#WorldCup2022 #sport #Referees #football #soccer #VAR https://t.co/ln9I6nVLq7",neutral
2037,2022-11-20 18:24:00+00:00,0,Twitter Web App,"#ClimateExchange 
Want to join the Winners? 😉
start winning with the best betting company
Don’t have an account ? 
👉 Click Here https://t.co/uXZgSPR6Bo
#FIFA World Cup 2022
#Switzerland  vs #Cameroon    
#WorldCup2022  #parissportifs #1xbet #QatarWorldCup2022 #Qatar2022 https://t.co/BJ1UwxW2A1",positive
2038,2022-11-20 18:23:47+00:00,17,Twitter Web App,Whoever scheduled #AGU22 at the same time with the #WorldCup2022 semi-finals made a terrible mistake.,negative
2039,2022-11-20 18:23:45+00:00,0,Twitter for Android,Anyone else noticed this? #WorldCup2022 #2022WorldCup https://t.co/n5jA59E8Tp,neutral
2040,2022-11-20 18:23:44+00:00,0,Twitter Web App,"Well its officially started 💪 #WorldCup2022 

Hype!!!  ...⚽️🍻",positive
2041,2022-11-20 18:23:44+00:00,19,TweetDeck,"Ecuador players are in celebration mode after scoring their side's second goal during the World Cup, group A soccer match against hosts Qatar at the Al Bayt Stadium in Al Khor, on Sunday. 

 Ecuador won the match 2-0.

#WorldCup2022 #WorldCup #HotSpotQatar #FifaWorldCup #OSports https://t.co/vLylx8QYPx",positive
2042,2022-11-20 18:23:44+00:00,1,Twitter for iPhone,Qatar were very poor but not nearly as bad as their fans. Abandoning their team when only 2 down. Pathetic but as expected. #WorldCup #WorldCup2022 #QatarWorldCup2022 #qatarfans,negative
2043,2022-11-20 18:23:42+00:00,1,Twitter Web App,The FIFA World Cup started today and the 1st game was Ecuador vs. Qatar.  It is no surprise that Ecuador defeated Qatar 2-0.  #FIFAWorldCup #Ecuador #qatar #soccer #Fussball #WorldCup2022,positive
2044,2022-11-20 18:23:39+00:00,0,Twitter Web App,"@Algorand @VenueMarkets If only people do there research at the #WorldCup2022 #ALGO hidden behind #FIFA+ 

And billions watching at home! ;) https://t.co/ICZQZrzzYy",neutral
2045,2022-11-20 18:23:34+00:00,0,Twitter for Android,"#Qatar 0 Vs 2 #Equador .....ft...

We'll sure have a #RollingCup too, for player that rolls better on ground wt the slightest touch 🤣🤣🤣🤣🤣

#QatarWorldCup2022 #Peace
#Qatar2022         #World #Footy 
#WorldcupQatar2022 #WorldCup 
#WorldCup2022 #QatarEcuador https://t.co/kSQxxg4vKm",neutral
2046,2022-11-20 18:23:31+00:00,0,Twitter Web App,"At start of #WorldCup2022, Eric Cantona reminds us to keep thinking about #JulianAssange.

 #Assange #WorldCup https://t.co/aAUdhuYIft",neutral
